CompanyID,Name,MovieID,Studio,Num_Workers,CreatedIn
9127,Off Production,29107,Universal Pictures,963,2018
17908,Rush Production,29107,Paramount,1226,1955
6447,Ragewar Productions,33701,Paramount,7323,1976
1117,Antenne-2,38438,Universal Pictures,6746,1982
14388,V Films,25264,Universal Pictures,4915,2001
5079,Fiction Cinematografica S.p.a.,30636,Sony Pictures,4356,1939
22573,20th Century Fox Film Corporation,30636,Paramount,3323,2004
3105,Rockers Film Corporation,15717,Paramount,6626,1966
57487,Necta,179798,Warner Bros,1572,1939
7834,Treklövern HB,47542,20th Century Fox,6475,1925
7835,Team Film AB,47542,20th Century Fox,7527,1992
4474,Enterprise Films,86295,Warner Bros,2852,2012
4240,Edgar J. Scherick Associates,23615,20th Century Fox,3172,1948
2863,Gen Productions,14087,Universal Pictures,2506,1996
79655,Dream Quest Images,20545,20th Century Fox,1699,2019
626,Independent Productions,17435,20th Century Fox,2370,2010
42121,Regency Productions,29173,Warner Bros,1193,1968
22811,JLG Films,32689,Sony Pictures,8287,1925
22359,NEF Diffusion,42115,20th Century Fox,3364,1958
84227,SU.MA.FA.,42115,20th Century Fox,4456,1951
84228,Orca Productions,42115,Sony Pictures,2659,1968
16599,Yellowbeard Associates,11609,Warner Bros,7641,1962
3100,Eastern Counties Newspapers Ltd.,31939,Sony Pictures,3169,1947
8442,Abilene,63418,Warner Bros,1450,1964
4015,Entertainment Partners Ltd.,13189,Universal Pictures,9833,1984
16070,Michael Arthur Films,46088,Warner Bros,8249,1969
75853,La Cécilia,46088,Universal Pictures,9225,1973
3649,Central,19621,Universal Pictures,3647,1970
10250,UCLA School of Film and Television,33138,Warner Bros,9992,1962
88014,black sand productions,33138,Paramount,5539,1983
88015,pacific arts,33138,Warner Bros,3561,2014
2353,Kaktus Producciones Cinematográficas,8221,20th Century Fox,3878,1949
2354,Tesauro,8221,20th Century Fox,615,2001
12296,Sullivan Entertainment,17663,Paramount,7701,2012
1641,Rodeo Productions,29903,Universal Pictures,9142,1961
5462,Aries Cinematográfica Argentina,29903,Paramount,2821,1957
94301,Window III Productions,54407,20th Century Fox,6827,2006
3106,Bo Ho Film Company Ltd.,67342,Paramount,163,2005
38100,Tristone Entertainment Inc.,27064,Warner Bros,581,1985
84815,M Company,27064,Paramount,9764,1988
14623,Teamfilm AS,62429,Universal Pictures,3460,1934
24574,Semic,62429,Warner Bros,9286,1980
24575,Farago Film,62429,Sony Pictures,5889,2015
6927,Cinepro,10176,20th Century Fox,8274,1925
6928,Mr. Yellowbeard Productions Limited & Company,10176,20th Century Fox,8374,1997
8760,AAR Films,9080,Paramount,1776,1943
2161,CBS Productions,31600,Warner Bros,5120,2004
47776,Arctic-Filmi,41205,Sony Pictures,8267,1933
7962,Gutenberghus,9318,Warner Bros,2698,1931
23570,Springvale Productions,47340,20th Century Fox,9503,1974
76530,Cinema City Company Limited,11471,Warner Bros,2115,1987
11459,Kanoon,49964,Sony Pictures,983,1963
16270,Kulturtuben,41076,Paramount,1100,2004
84938,Laurenfilm,4043,Universal Pictures,9058,2000
1003,Filmkameratene A/S,2172,Warner Bros,6080,2012
13660,Cinema City,30421,Universal Pictures,7166,1970
15406,Qartuli Pilmi,92663,20th Century Fox,5093,1999
1957,Warner Bros. Television,8677,Paramount,8979,2001
2518,Alan Shayne Productions,8677,Paramount,6517,1957
5126,Beyond Infinity,26369,Warner Bros,3652,1960
8443,Gaucamolle Pictures,26369,Paramount,6928,1963
8444,Phantom Productions,26369,Warner Bros,842,1994
10870,Ghana Film Industry Corporation,11513,Warner Bros,6013,2015
3173,Chiodo Brothers Productions,16296,Universal Pictures,9597,2011
8610,Sarlui / Diamant Production,16296,Paramount,1435,1935
7702,Ultimate Productions,13192,Warner Bros,1110,2017
18161,Condor Films,18917,Universal Pictures,9613,1969
71674,Dearfilm,116345,Sony Pictures,7973,2013
20518,Warnr Bros.,93457,Universal Pictures,4188,1957
64620,Extra Large Productions,41967,Universal Pictures,1199,2005
5448,New Yorker Films,114524,Warner Bros,7743,1924
4648,Levins-Henenlotter,27274,20th Century Fox,7542,1928
27903,Basilisk Communications,110838,20th Century Fox,6377,1996
27904,Uplink Co.,110838,20th Century Fox,3403,1958
66411,Space Shower TV,110838,Universal Pictures,6019,2006
93400,Sohbi Kikaku,110838,Warner Bros,4678,1946
51416,SAH Productions,10485,Paramount,3498,1951
15685,Mirage Films,22189,Universal Pictures,5377,1983
3956,Parkfield Entertainment,21344,Universal Pictures,9742,2014
2007,Imperial Filmproduktion,9399,Warner Bros,5099,1952
8182,Studio DEEN,14571,Sony Pictures,118,2009
2093,Sofimage,6444,Universal Pictures,3558,1937
63893,Téléma,6444,Sony Pictures,350,1995
12725,Italfrance Films,71642,Sony Pictures,6847,1986
34401,Surf Film,71642,20th Century Fox,2650,1924
35482,Desert Productions,48448,Warner Bros,2203,1997
69112,Theatre Of Material,1483,Sony Pictures,4955,1978
4379,Film Brigade,22792,Warner Bros,4068,1995
28320,Rocket Pictures,22792,20th Century Fox,3132,1923
26045,Bison Films,22828,Warner Bros,7124,1935
65270,Kellgate Limited,31696,Universal Pictures,1289,1994
3326,Diagonal Pictures,17467,Sony Pictures,509,2019
36122,Isolar,47252,Warner Bros,8032,2021
1832,Allarts,5048,Paramount,2676,1967
3603,Vision International,21338,Warner Bros,3813,1985
87594,Triana Films,29904,Sony Pictures,7070,1996
2464,Parnasse Production,41678,20th Century Fox,2851,1927
18938,Eclectic Films,19143,20th Century Fox,513,1963
10005,Balthazar Productions,45145,Sony Pictures,1047,1940
38735,Starr,45145,Universal Pictures,5691,1945
38736,Arena,45145,Universal Pictures,6434,2021
83998,Alia Film,47714,20th Century Fox,1728,1954
17160,Gallery Films,22590,20th Century Fox,914,1934
74592,Novosad,41777,Sony Pictures,9432,1959
74593,Magda,41777,Universal Pictures,7786,1949
11513,International Movie Service S.r.l.,25684,20th Century Fox,2747,1985
1035,Cine Electra,5051,Universal Pictures,9106,1999
16527,La Sept,5051,20th Century Fox,2976,1932
2806,South Australian Film Corporation,14135,Warner Bros,7592,1920
11263,Bubby Productions,14135,Paramount,4479,1962
6949,Mandarin Films Distribution Co,18817,Warner Bros,7460,1947
24950,ZDF Television,83599,20th Century Fox,7268,1920
24951,The Armenian National Cinematheque,83599,Paramount,7075,1959
72479,Anglo-American Film Corporation,16437,Paramount,2447,1953
19047,Fortress Films,12088,20th Century Fox,2271,1932
9090,ERA,96712,20th Century Fox,5864,1980
9091,Nian Dai International,96712,Universal Pictures,6554,1985
29871,Qiu Fusheng,96712,20th Century Fox,7572,1923
21296,Shouchiku Co.,7500,Sony Pictures,5835,2008
47397,Yamada Right Vision Corporation,7500,20th Century Fox,6269,2017
36383,Three Hearts Productions,5187,Sony Pictures,4048,1932
21086,General Media Entertainment,18392,20th Century Fox,2853,1955
5860,Anchor Bay Films,8983,Universal Pictures,4597,2015
3397,Tommy,17796,Sony Pictures,6560,1980
40670,Generation Films (I),271304,Warner Bros,9067,1977
40671,Lewin Films,271304,Sony Pictures,3711,2004
3529,Studio Nue,18837,Universal Pictures,101,2009
3530,Triangle Staff,18837,Sony Pictures,6108,1934
35426,Edward S. Feldman Company,10486,20th Century Fox,3565,2012
706,Sputnik Oy,58416,20th Century Fox,3380,2009
3621,Sidonie,19223,Universal Pictures,7541,2004
33783,Big Deal Pictures,54804,Paramount,1724,1931
13654,Worldvision,152426,20th Century Fox,6078,1995
12522,Mimi wo Sumaseba Production Committee,37797,Warner Bros,1411,1988
32441,Hakuhodo,37797,Universal Pictures,9028,1980
65904,Alain Keytsman Production,37062,Sony Pictures,605,1961
65905,Fugitive Darkly Noon,37062,Sony Pictures,7842,2009
85082,hauskunst Filmproduktions,37062,Warner Bros,2162,1951
648,Sony Music Entertainment Japan,12613,20th Century Fox,2260,1921
5397,Group TAC,12613,Universal Pictures,1751,1927
20325,Cannibal Films Ltd.,13063,Warner Bros,2762,2010
95472,Sofilmka,37563,20th Century Fox,6513,2020
13027,Radio Televizija Srbije,29927,Universal Pictures,2366,1973
37535,Cobra Films,29927,Sony Pictures,6519,1927
83034,MCRS,29927,Universal Pictures,1660,2007
1852,Plateau A,48709,Paramount,4402,1932
20987,Balboa Entertainment,2061,Universal Pictures,6393,1948
71825,Lasihelmi Filmi,148478,Paramount,4755,1932
4735,Namco Tales Studio Ltd.,27994,Universal Pictures,9369,1977
5620,Meridian Broadcasting Ltd,12254,Paramount,5541,1982
6782,Moviola Film och Television AB,17629,Sony Pictures,9146,2006
8267,TV4 Sweden AB,17629,20th Century Fox,8405,1966
17809,Yellow Cottage,17629,Paramount,9378,1998
39601,Bill Bennett Productions,37517,Paramount,4760,2007
1711,Ognon Pictures,37673,Sony Pictures,2075,2006
11574,MISR International Films,37673,Paramount,155,1993
20292,Mirador Films,9845,Warner Bros,4509,1957
20293,Occidental Media Corp.,9845,Sony Pictures,3142,1988
11224,Benjamin Productions,28123,Warner Bros,9394,1988
94838,Sick-the Life and Death of Bob Flanagan-Supermasochist,35638,Sony Pictures,748,2014
3417,CTV International,5470,Paramount,8988,1959
94202,Pointblank Pictures,19846,Warner Bros,6121,1920
1026,CARTEL S.A.,1283,Paramount,5789,1921
1027,Rocabruno S.A.,1283,Sony Pictures,9202,1948
12475,Original Voices Inc.,95136,Paramount,3541,1926
5935,Trimark,44625,Warner Bros,3347,2012
6557,SF Norge Produksjon,41992,Warner Bros,3027,1976
7928,NBC Studios,7096,Paramount,258,1974
20358,RHI Entertainment,7096,Universal Pictures,3366,1992
40414,Motion International,17263,Sony Pictures,5457,1955
40415,Goodbros. Pictures Entertainment,17263,Sony Pictures,7283,1926
5011,Becker & Häberle Filmproduktion GmbH,344,Paramount,1941,2011
8465,Traumwerk Filmproduktion GmbH,344,Universal Pictures,9418,1929
2751,CML Films,13428,Warner Bros,3556,1999
20698,Catpics Coproductions,36105,20th Century Fox,2089,1993
20699,Cité-Amérique Cinèma Télévision Inc.,36105,20th Century Fox,3339,1958
53505,Serene Films,47186,Paramount,9694,1977
75954,Les Films de la Boissière,46817,Universal Pictures,6695,2009
29842,3-H Films,45935,Universal Pictures,4811,2017
76897,China Television (CTV),47060,Sony Pictures,1667,2017
21385,Soyuzkino,84002,Warner Bros,8236,1959
10510,Rosemont Productions,23356,Universal Pictures,484,1933
6339,Solar Films inc.,38821,20th Century Fox,1696,2001
6005,Hacker Productions,10429,Warner Bros,6717,1920
3421,Kamikaze,17985,Warner Bros,5308,1936
19230,Varma Corporation,21210,Paramount,7240,1968
69701,India Talkies,21210,Universal Pictures,1490,2005
39835,Nippon-American Productions,54860,Paramount,6145,2020
1169,RF2K Productions,9597,Universal Pictures,6925,1935
5511,SEGA,18491,Sony Pictures,4493,1926
5542,Toei Animation,18491,Paramount,4910,1934
21503,Project Eva,18491,Paramount,9175,1940
21504,Star Child Recording,18491,20th Century Fox,9388,1985
6519,Agat Films & Cie,33491,Paramount,7763,1978
15614,Tabo Tabo Films,33491,Universal Pictures,430,1967
28670,Sofinergie 4,33491,20th Century Fox,9066,2008
74939,Fresh Produce Company,12619,Paramount,9780,1992
19684,Public Art Films,29587,Paramount,7223,2003
204,Wüste Filmproduktion,3716,Sony Pictures,1687,1969
25757,Quality Pictures,3716,Paramount,7593,1929
6973,Les Armateurs,21348,Warner Bros,574,1971
8175,Monipoly Productions,21348,20th Century Fox,3157,2004
3033,Asmik Ace Entertainment,15319,Warner Bros,8192,1987
29867,Team Okuyama,54003,20th Century Fox,1143,1949
40738,Allied Entertainment Group Inc.,54003,Sony Pictures,154,1953
40740,Fire Heart Films Inc.,54003,Paramount,1789,2013
886,Kinokompaniya CTB,20882,Paramount,3176,1997
13205,Nikola Film,20882,Paramount,1726,2005
15635,Beyond Films,10205,20th Century Fox,7954,1984
10471,Columbia TriStar Television,5458,Paramount,8077,1979
38038,Pictanovo Nord-Pas-de-Calais,65296,Warner Bros,4966,1927
48368,C.R.R.A.V,65296,Paramount,2984,1994
23399,King Records,72490,Sony Pictures,5206,1984
36339,Tokyo Theatres K.K.,72490,Warner Bros,1092,1988
21234,Crest Animation Productions,54491,Paramount,9683,1976
9145,Euro Space,12480,Paramount,1895,1964
19858,Shanghai Film Group Corporation,844,Universal Pictures,3551,1968
26492,Jet Tone Films,844,20th Century Fox,1591,1993
39924,Barenholtz Production,29512,Warner Bros,516,1981
55518,Romero-Grunwald Productions,29512,Universal Pictures,2994,1958
23839,Creative Entertainment Group,97206,Sony Pictures,4344,1996
24025,Silver Bullet Pictures,97206,20th Century Fox,1641,1940
27501,Imperial Fish Company,97206,Warner Bros,4122,2019
3224,Third Costa,16874,Paramount,3622,1972
90114,G.O. Films,16874,Warner Bros,9435,1964
65760,Glaski Productions,32166,Paramount,6028,2016
25817,In Extremis Images,38987,20th Century Fox,343,1947
42050,The East Side Film Company,38987,Paramount,9163,1972
68040,ITI Cinema,52666,Sony Pictures,5908,1928
4119,Jiveass Video,22616,Paramount,1388,1994
6505,Coproduction Office,11599,Sony Pictures,5259,2012
20691,Essential Filmproduktion GmbH,11599,20th Century Fox,3525,1990
3707,The Film Factory,33253,20th Century Fox,9783,1980
7173,Five Stars Production Company,33253,Warner Bros,2548,1946
17337,Basara Pictures,11075,Sony Pictures,9149,1941
17338,Creators Company Connection,11075,Sony Pictures,5778,2014
5248,V.I.P. Films,15917,Universal Pictures,7367,1949
3269,Creative Thinking International Ltd.,17208,Universal Pictures,2543,2011
245,Cowboy Films,467,Universal Pictures,3138,2003
9149,Shogakukan,19738,Paramount,6331,1934
11884,J.C.Staff,19738,Universal Pictures,6845,1934
22939,Sega of America,19738,Sony Pictures,5677,1972
22940,Shôjo Kakumei Utena Production Co.,19738,Paramount,4040,1995
55949,Omnibus,16435,20th Century Fox,3801,2000
2652,Pyramide Films,18836,Warner Bros,7291,1942
12527,Pendragon Pictures,18836,Universal Pictures,2147,1989
28190,13 Productions,23160,20th Century Fox,3224,1935
55535,Magyar Mozgókép Alapítvány,23160,Sony Pictures,437,2010
55536,Fondazione Montecinemaverita,23160,Warner Bros,348,2006
55537,Goëss Film,23160,20th Century Fox,4484,1984
1992,La Petite Reine,2899,Warner Bros,4111,1964
8006,Chez Wam,2899,Universal Pictures,523,1926
3795,61* Productions Inc.,20536,Sony Pictures,5107,1964
1478,Sat.1,3577,Warner Bros,5339,1958
1479,teamWorx Produktion für Kino und Fernsehen GmbH,3577,20th Century Fox,4158,1969
3080,Midfield Films,27259,Universal Pictures,8690,1968
3613,Cane/Gabay Productions,19448,Universal Pictures,2271,1967
3849,Dakota Pictures,14923,20th Century Fox,5301,1968
21228,Dakota North Entertainment,14923,20th Century Fox,3661,1959
93156,Baby Films,10955,Warner Bros,2692,1958
35399,Dramatiska Institutet,10978,Paramount,1970,1976
35401,TV1000 AB,10978,Universal Pictures,7125,2001
13969,Globo Filmes,40096,Warner Bros,6044,1982
11679,Nordic Film och TV Fund,41714,20th Century Fox,2366,2019
22253,Sunflower Productions,41714,Warner Bros,1324,1975
46201,Norsk Filmfond,41714,20th Century Fox,9857,2005
53427,"Dinamo Story,",41714,Sony Pictures,5033,1921
53901,SF Norge Filmparken,41714,20th Century Fox,7884,1945
53902,Samy Boy Entertainment,41714,20th Century Fox,3668,2015
53903,Sud-Est Productions,41714,20th Century Fox,309,1942
2883,Aniplex,919,Paramount,3256,1937
22006,Cinema Holdings,13437,20th Century Fox,9754,2002
22007,Lionweed,13437,Universal Pictures,5228,2007
402,Luna Filmproduktion,211,Universal Pictures,5408,1987
828,Ultra Films,10046,Warner Bros,4557,1979
6586,TPS Star,10046,Paramount,6508,1921
11473,A.J.O.Z. Films,10046,Warner Bros,7591,2013
19234,Crystalcreek Ltd.,10046,Universal Pictures,3558,1968
23481,Suncent CinemaWorks,27245,Universal Pictures,7355,1957
23482,Taki Corporation,27245,Sony Pictures,5044,1950
2080,B.J. Films,6382,20th Century Fox,8473,1959
74807,"Toho Pictures, Inc.",36243,Universal Pictures,6804,1999
90899,Feelgood Films,50467,Warner Bros,8971,1972
20169,Qu4tre par Quatre,44793,Warner Bros,5566,1983
3869,Great British Films,89591,20th Century Fox,5918,1952
9221,Toei Video Company,13899,20th Century Fox,5849,1977
9222,Excellent Film,13899,Sony Pictures,2979,1969
9177,Eisei Gekijo,37712,Paramount,8559,1983
12149,Ogura Jimusyo Co.,37712,Warner Bros,1580,1922
2073,Kadokawa Pictures,27324,20th Century Fox,7963,1980
6755,Nippon Television Network Corporation (NTV),27324,Warner Bros,9352,2001
13411,Hakuhodo Inc.,27324,20th Century Fox,765,1929
13412,Imagica,27324,Universal Pictures,9583,1985
35445,Carol Baum Productions,4592,Warner Bros,7577,1970
51762,Bregman-IAC Productions,4592,Universal Pictures,3362,2013
51763,Living Pictures,4592,Warner Bros,7273,1949
51764,The Pitt Group,4592,Paramount,5242,1944
51765,Carolina Torn Asunder Inc.,4592,Sony Pictures,7077,1962
19777,Millbrook Farm Productions,71099,Universal Pictures,251,2007
40969,Dufferin Gate Productions,71099,20th Century Fox,2190,1983
943,Les Films de la Suane,2111,Paramount,9914,1978
944,Le Film,2111,Warner Bros,9298,1981
2934,Excel Entertainment,14752,Universal Pictures,3721,2018
47356,Sweetwater AB,100973,Warner Bros,8660,1929
23632,Snowfall Films,10918,Warner Bros,7420,1983
29018,Visionview Production,4612,Warner Bros,2648,2013
5245,Mixed Greens Media,33068,Sony Pictures,8867,1979
38015,Busted Tranny,13984,Sony Pictures,1994,2009
3158,Katakuri-ke no Kôfuku Seisaku Iinkai,16184,20th Century Fox,2979,2018
7643,France Télévision Images 2,53244,Universal Pictures,3433,2007
3009,MacGowan Films,14868,Paramount,3590,1939
3010,Rapacious Productions,14868,Paramount,443,1968
3549,Sagittaire Films,11427,Paramount,7060,2018
23478,Captain Movies,11427,Warner Bros,6827,1993
3444,A Bad Way Ltd,18072,Sony Pictures,8873,1946
3445,Kudos Productions Ltd.,18072,Universal Pictures,371,1970
11340,Studio Box,4689,Warner Bros,4719,1976
3161,Odessa Filmworks,16209,Sony Pictures,1743,1998
2430,Estúdios Mega,8441,Sony Pictures,1113,1998
2431,MegaColor,8441,Universal Pictures,7971,1956
2432,Quanta Centro de Produções Cinematográficas,8441,Universal Pictures,3161,2018
1929,Sonet Film,21041,Universal Pictures,9718,1922
74636,Film Väst,21041,Warner Bros,3311,1948
844,Sofica Valor 6,5552,20th Century Fox,3136,1987
21631,Cofimage 13,5552,Universal Pictures,3861,1966
