ActorID,Name,Gender,Role,MovieID,Born_Date
24239,Sissy Spacek,1,Babe Magrath,48259,1974
23184,Sam Shepard,2,Doc Porter,48259,1970
22032,Richard Gere,2,Eddie Jillette,26789,1973
14616,Kim Basinger,1,Michel Duval,26789,1956
12031,Jeroen Krabbé,0,Losado,26789,1955
8938,George Dzundza,2,Stemkowski,26789,1950
8757,Gary Basaraba,2,Joe Collins,26789,1969
27143,William Atherton,2,Allan Deveneux,26789,1978
25448,Terry Kinney,2,Paul Deveneux,26789,1973
3569,Bruce McGill,2,Lieutenant Hall,26789,1998
18141,Meryl Streep,1,Susan Traherne,41166,1967
26097,Tracey Ullman,0,Alice Park,41166,1956
12760,John Gielgud,2,Sir Leonard Darwin,41166,1958
24786,Sting,2,Mick,41166,1955
10380,Ian McKellen,2,Sir Andrew Charleson,41166,1961
23175,Sam Neill,2,Lazar,41166,1977
3662,Burt Kwouk,2,Mr. Aung,41166,1978
4260,Charles Dance,2,Raymond Brock,41166,1985
4783,Christopher Fairbank,2,Spencer,41166,1985
10285,Hugh Laurie,2,Michael,41166,1982
12912,John Serret,0,French Farmer,41166,1976
14812,Kirsten Dunst,1,Betsy Jobs,16406,1956
18569,Michelle Williams,1,Arlene Lorenzo,16406,1951
27104,Will Ferrell,2,Bob Woodward,16406,1955
5504,Dan Hedaya,2,President Richard M. Nixon,16406,1972
3567,Bruce McCulloch,2,Carl Bernstein,16406,1985
25422,Teri Garr,1,Helen Lorenzo,16406,1955
5867,Dave Foley,0,Bob Haldeman,16406,1988
12247,Jim Breuer,2,John Dean,16406,1988
9858,Harry Shearer,2,G. Gordon Liddy,16406,2000
23490,Saul Rubinek,2,Henry Kissinger,16406,1970
1213,Ana Gasteyer,1,Rose Mary Woods,16406,2005
6392,Devon Gummersall,2,Larry Jobs,16406,1974
25375,Ted McGinley,2,Roderick,16406,1950
8634,G.D. Spradlin,2,Ben Bradlee,16406,1968
23011,Ryan Reynolds,2,Chip,16406,1976
21213,Pierce Brosnan,2,Thomas Crown,913,1974
21870,Rene Russo,1,Catherine Banning,913,1999
6287,Denis Leary,2,Michael McCann,913,1955
2695,Ben Gazzara,2,Andrew Wallace,913,1996
8466,Frankie Faison,2,Detective Paretti,913,1985
8583,Fritz Weaver,2,John Reynolds,913,1965
4281,Charles Keating,2,Friedrich Golchan,913,1986
17304,Mark Margolis,2,Heinrich Knutzhorn,913,1983
8103,Faye Dunaway,1,The Psychiatrist,913,1960
18337,Michael Lombard,2,Bobby McKinley,913,1993
22230,Ritchie Coster,2,Janos,913,1974
8927,George Christy,2,Senior Museum Guard,913,1960
26003,Tony Cucci,0,Watching Cop,913,1958
221,Adrian Grenier,2,Sebastian Cole,67323,1967
4940,Clark Gregg,2,Hank / Henrietta,67323,1969
540,Aleksa Palladino,1,Mary,67323,1967
16916,Margaret Colin,1,Joan Cole,67323,1981
12916,John Shea,2,Hartley Cole,67323,1959
17378,Marni Lustig,1,Jessica Cole,67323,1954
25394,Tennison Hightower,1,Anne,67323,1960
8652,Gabriel Macht,2,Troy,67323,1977
8057,Famke Janssen,1,Fiona,67323,1967
13639,Juliette Binoche,1,Alice,102489,1976
835,Alexis Loret,2,Martin Sauvagnac,102489,1969
3934,Carmen Maura,1,Jeanine Sauvagnac,102489,1980
17656,Mathieu Amalric,2,Benjamin Sauvagnac,102489,2000
22774,Roschdy Zem,2,Saïd,102489,1954
21237,Pierre Maguelon,2,Victor Sauvagnac,102489,1973
13996,Karyn Dwyer,1,Maggie,18212,1966
4701,Christina Cox,1,Kim,18212,1965
27040,Wendy Crewson,1,Lila,18212,1996
1655,Ann-Marie MacDonald,1,Frances,18212,1990
21029,Peter Outerbridge,2,Judy,18212,1981
11559,Jay Brazeau,2,Mr. Marcus,18212,1988
17579,Marya Delver,2,Carla,18212,1989
21748,Rebecca De Mornay,1,Dr. Sarah Taylor,48781,1962
1976,Antonio Banderas,2,Tony Ramirez,48781,1979
6327,Dennis Miller,2,Cliff Raddison,48781,1956
15612,Len Cariou,2,Henry Taylor,48781,1958
17405,Martha Burns,1,Maura,48781,1969
9835,Harry Dean Stanton,2,Max Cheski,48781,1950
7885,Eugene Lipinski,2,Dudakoff,48781,1975
26712,Vincent Price,2,Dr. Erasmus Craven,29056,1971
21007,Peter Lorre,2,Dr. Adolphus Bedlo,29056,2003
3203,Boris Karloff,0,Dr. Scarabus,29056,1989
9911,Hazel Court,1,Lenore Craven,29056,1974
20103,Olive Sturgess,0,Estelle Craven,29056,2001
10867,Jack Nicholson,2,Rexford Bedlo,29056,2005
12716,John Dierkes,2,Roderick Craven,29056,1971
12896,John Ritter,2,Ben,11077,1978
10890,Jack Warden,2,Big Ben,11077,1971
18367,Michael Oliver,2,Junior,11077,1977
9154,Gilbert Gottfried,2,Mr. Peabody,11077,2002
18391,Michael Richards,2,Martin Beck,11077,2002
1203,Amy Yasbeck,1,Flo Healy,11077,2005
20995,Peter Jurasik,2,Roy,11077,1991
7411,Ellen Locy,1,Nun #2,11077,1988
21576,Ralph Fiennes,2,Oscar Hopkins,39780,1958
4068,Cate Blanchett,1,Lucinda Leplastrier,39780,1969
4865,Ciarán Hinds,2,Reverend Dennis Hasset,39780,1970
25917,Tom Wilkinson,2,Hugh Stratton,39780,1988
22099,Richard Roxburgh,2,Mr. Jeffries,39780,1994
4659,Christian Manon,2,Mr. Tomasetti,39780,1962
6323,Dennis Hopper,2,William S. Burroughs,51679,1980
12947,John Turturro,2,Allen Ginsberg,51679,1970
24701,Steve Martin,2,Himself,51679,1961
12977,Johnny Depp,2,Jack Kerouac,51679,1975
21794,Reese Witherspoon,1,Lissa,18621,1970
658,Alessandro Nivola,2,Nick,18621,1968
13270,Josh Brolin,2,Bryce,18621,1997
8859,Gene Wolande,2,Lawyer,18621,1994
25428,Terrence Howard,2,Jimmy,18621,1990
11296,Jamie Marsh,0,Barry,18621,1981
25382,Teddy Vincent,0,Lawyer Secretary,18621,1986
11364,Jane Morris,1,Realtor,18621,2000
21759,Rebecca Klingler,1,Diner Waitress,18621,1965
14500,Kevin Bacon,2,Dennis,49792,1970
11292,Jamie Lee Curtis,1,Grace,49792,1974
15890,Linda Fiorentino,1,Carla,49792,1967
12837,John Malkovich,2,Eliot,49792,2002
12506,Joe Mantegna,2,Al,49792,2000
14393,Ken Olin,2,Ray,49792,1975
26049,Tony Spiridakis,2,Vinny,49792,1973
25914,Tom Waits,0,Monte,49792,1957
4507,Chloe Webb,1,Patricia,49792,1986
18460,Michael Zelniker,2,Marty,49792,1962
14332,Kelly Bishop,1,Maria,49792,1987
25448,Terry Kinney,2,Jeremy,49792,1984
6999,Ed Marinaro,2,Jack,49792,1961
20596,Paul Angelis,2,Chief Blue Meanie (voice),12105,1993
12816,John Lennon,2,Himself,12105,1999
20689,Paul McCartney,2,Himself,12105,1985
8954,George Harrison,2,Himself,12105,1951
22207,Ringo Starr,2,Himself,12105,1996
14518,Kevin Costner,2,Billy Chapel,10390,1979
14352,Kelly Preston,1,Jane Aubrey,10390,1995
12672,John C. Reilly,2,Gus Sinski,10390,1963
11841,Jena Malone,1,Heather Aubrey,10390,1978
10796,J.K. Simmons,2,Frank Perry,10390,2001
3403,Brian Cox,2,Gary Wheeler,10390,1968
6065,David Mucci,2,Heckler,10390,2003
16136,Loren Dean,2,Mumford,24071,1994
10220,Hope Davis,1,Sofie Crisp,24071,1954
11496,Jason Lee,2,Skip Skipperton,24071,2002
852,Alfre Woodard,1,Lily,24071,2004
27820,Zooey Deschanel,1,Nessa Watkins,24071,2000
17551,Mary McDonnell,1,Althea Brockett,24071,2000
21383,Pruitt Taylor Vince,2,Henry Follett,24071,1976
17469,Martin Short,2,Lionel Dillard,24071,1993
6077,David Paymer,2,Dr. Ernest Delbanco,24071,1981
11336,Jane Adams,1,Dr. Phyllis Sheeler,24071,1958
5548,Dana Ivey,1,Mrs. Crisp,24071,1990
14573,Kevin Tighe,2,Mr. Crisp,24071,1969
25363,Ted Danson,2,Jeremy Brockett,24071,1965
7306,Elisabeth Moss,1,Katie Brockett,24071,1966
22463,Robert Stack,2,Himself,24071,1992
11513,Jason Ritter,2,Martin Brockett,24071,1959
23428,Sarah Polley,1,Harper Sloane,60994,1995
24637,Stephen Rea,2,Connie Fitzpatrick,60994,1977
11659,Jean Smart,1,Deborah Sloane,60994,2000
9181,Gina Gershon,1,Billie,60994,1974
20632,Paul Dooley,2,Walter,60994,1954
8339,Francis Guinan,2,Alan Sloane,60994,1978
11459,Jasmine Guy,1,Linda,60994,1988
26108,Tracy Letts,2,Zack,60994,1980
23304,Sandra Oh,1,Cindy,60994,1987
4016,Carrie Preston,1,Patty,60994,1975
7549,Emily Procter,1,Susan Sloane,60994,1984
3928,Carmen Electra,1,The Female,17198,1982
16578,Mackenzie Astin,2,The Male,17198,2005
6005,David Hyde Pierce,2,The Narrator,17198,1994
16362,Lucy Liu,1,Lydia,17198,1976
17352,Markus Redmond,0,Jimmy,17198,1984
16024,Lisa Rotondi,1,Lana,17198,1952
16801,Marc Blucas,2,Cliff,17198,2000
25840,Tom Cruise,2,Joel Goodsen,9346,1973
21748,Rebecca De Mornay,1,Lana,9346,1994
23625,Sean Penn,2,Cameo (uncredited),9346,2001
12515,Joe Pantoliano,2,Guido,9346,1984
22075,Richard Masur,2,Rutherford,9346,1988
5338,Curtis Armstrong,2,Miles,9346,1990
3520,Bronson Pinchot,2,Barry,9346,1955
23998,Shera Danese,0,Vicki,9346,1956
27193,William Hurt,2,Ned Racine,14412,1999
14131,Kathleen Turner,1,Matty Walker,14412,1965
22004,Richard Crenna,2,Edmund Walker,14412,1992
25363,Ted Danson,2,Peter Lowenstein,14412,1992
10763,J. A. Preston,2,Oscar Grace,14412,1972
18594,Mickey Rourke,2,Teddy Lewis,14412,1960
14751,Kim Zimmer,1,Mary Ann,14412,1991
25536,Thom Sharp,2,Michael Glenn,14412,1989
5037,Clint Eastwood,2,The Stranger,11901,1952
26535,Verna Bloom,1,Sarah Belding,11901,1986
17032,Marianna Hill,1,Callie Travers,11901,1991
18870,Mitchell Ryan,2,Dave Drake,11901,1993
10841,Jack Ging,2,Morgan Allen,11901,1991
24501,Stefan Gierasch,2,Mayor Jason Hobart,11901,1975
25367,Ted Hartley,2,Lewis Belding,11901,1998
2993,Billy Curtis,2,Mordecai,11901,1971
8902,Geoffrey Lewis,2,Stacey Bridges,11901,2000
23577,Scott Walker,0,Bill Borders,11901,1977
26942,Walter Barnes,2,Sheriff Sam Shaw,11901,1956
20613,Paul Brinegar,2,Lutie Naylor,11901,1950
21987,Richard Bull,2,Asa Goodwin,11901,1956
22338,Robert Donner,2,Preacher,11901,1966
12778,John Hillerman,2,Bootmaker,11901,1964
11690,Jean-Louis Trintignant,2,Marcello Clerici,8416,1982
24512,Stefania Sandrelli,1,Giulia,8416,1997
8804,Gastone Moschin,2,Manganiello,8416,1983
6646,Dominique Sanda,1,Anna Quadri,8416,1985
7643,Enzo Tarascio,0,Professor Quadri,8416,1987
8284,Fosco Giachetti,0,Il colonnello,8416,1994
13352,José Quaglio,0,Italo,8416,1986
21226,Pierre Clémenti,2,Lino,8416,1964
27679,Yvonne Sanson,1,Madre di Giulia,8416,1978
22032,Richard Gere,2,Bill,16642,1973
3523,Brooke Adams,1,Abbey,16642,1975
15905,Linda Manz,1,Linda,16642,1979
23184,Sam Shepard,2,The farmer,16642,1999
22383,Robert J. Wilke,2,The Farm Foreman,16642,1993
24803,Stuart Margolin,2,Mill Foreman,16642,1987
25713,Timothy Scott,2,Harvest Hand,16642,1994
22223,Rita Hayworth,1,Gilda Mundson Farrell,3767,1982
9276,Glenn Ford,2,Johnny Farrell,3767,1959
8968,George Macready,2,Ballin Mundson,3767,1972
13218,Joseph Calleia,0,Maurice Obregon,3767,1951
24739,Steven Geray,2,Uncle Pio,3767,1980
12526,Joe Sawyer,0,Casey,3767,1956
9049,Gerald Mohr,2,Capt. Delgado,3767,1968
17320,Mark Roberts,2,Gabe Evans,3767,1976
16376,Ludwig Donath,2,German Cartel Member,3767,1955
6712,Donald Douglas,2,Thomas Langford,3767,1957
8954,George Harrison,2,George,14831,2003
12816,John Lennon,2,John,14831,1996
20689,Paul McCartney,2,Paul,14831,1959
22207,Ringo Starr,2,Ringo,14831,1972
15652,Leo McKern,2,Clang,14831,1969
7224,Eleanor Bron,1,Ahme,14831,1971
26605,Victor Spinetti,2,Prof. Foot,14831,1979
22853,Roy Kinnear,2,Algernon,14831,2000
12658,John Bluthal,2,Bhuta,14831,1963
20515,Patrick Cargill,0,Superintendent,14831,1983
27008,Warren Mitchell,2,Abdul,14831,1980
844,Alfie Bass,2,Doorman,14831,1972
23597,Sean Connery,2,James Bond,646,1980
26323,Ursula Andress,1,Honey Ryder,646,1956
13264,Joseph Wiseman,2,Dr. No,646,1978
10859,Jack Lord,2,Felix Leiter,646,1996
2799,Bernard Lee,2,M,646,1994
1884,Anthony Dawson,2,Professor Dent,646,1978
27758,Zena Marshall,1,Miss Taro,646,1970
12801,John Kitzmiller,0,Quarrel,646,1954
7900,Eunice Gayson,1,Sylvia Trench,646,1969
16112,Lois Maxwell,1,Miss Moneypenny,646,1952
20933,Peter Burton,0,Major Boothroyd,646,2001
4052,Casper Van Dien,2,Gillen Lane,29064,1995
18458,Michael York,2,Alexander Stone,29064,1957
4113,Catherine Oxenberg,1,Cassandra Barashe,29064,1951
18302,Michael Ironside,2,Dominic,29064,2004
11325,Jan Tříska,2,Prophet #1,29064,1971
19518,Nia Long,1,Jordan Armstrong,16162,1991
27927,Моррис Честнат,2,Lance Sullivan,16162,1956
9811,Harold Perrineau,2,Julian Murch,16162,1993
25428,Terrence Howard,2,Quentin,16162,2001
23284,Sanaa Lathan,1,Robin,16162,1960
25330,Taye Diggs,2,Harper Stewart,16162,1997
21808,Regina Hall,1,Candy,16162,1965
18950,Monica Calhoun,1,Mia Morgan,16162,1983
11107,James Cagney,2,James Cagney,94857,1961
15413,Laverne Andrews,1,Herself,94857,1985
20588,Patty Andrews,1,Herself,94857,1960
17910,Maxene Andrews,1,Herself,94857,1971
10817,Jack Benny,0,Himself,94857,1985
8518,Fred Astaire,2,Himself,94857,1977
9194,Ginger Rogers,1,Herself,94857,1979
5181,Constance Bennett,1,Herself,94857,1964
12384,Joan Blondell,1,Herself,94857,2001
10309,Humphrey Bogart,2,Himself,94857,1975
22611,Roger Moore,2,James Bond,253,1990
27390,Yaphet Kotto,0,Kananga/Mr. Big,253,1961
11371,Jane Seymour,1,Solitaire,253,1961
5033,Clifton James,2,Sheriff J.W. Pepper,253,1990
13651,Julius Harris,2,Tee Hee,253,1992
8899,Geoffrey Holder,2,Baron Samedi,253,1977
5993,David Hedison,2,Felix Leiter,253,1975
9297,Gloria Hendry,1,Rosie Carver,253,1951
2799,Bernard Lee,2,M,253,1997
16112,Lois Maxwell,1,Miss Moneypenny,253,1989
25947,Tommy Lane,0,Adam,253,1962
6971,Earl Jolly Brown,0,Whisper,253,1978
16130,Lon Satton,2,Strutter,253,1987
16604,Madeline Smith,0,Miss Caruso,253,1977
22858,Roy Stewart,2,Quarrel,253,1974
9935,Heather Menzies,1,Maggie McKeown,24831,1950
14551,Kevin McCarthy,2,Dr. Robert Hoak,24831,1995
6468,Dick Miller,2,Buck Gardner,24831,1963
14264,Keenan Wynn,2,Jack,24831,1963
2542,Barbara Steele,1,Dr. Mengers,24831,1967
2662,Belinda Balaski,1,Betsy,24831,1998
18084,Melody Thomas Scott,1,Laura Dickinson,24831,1995
3560,Bruce Gordon,2,Colonel Waxman,24831,2001
2561,Barry Brown,2,Trooper,24831,2000
20600,Paul Bartel,2,Mr. Dumont,24831,1954
22011,Richard Deacon,2,Earl Lyon,24831,1986
11415,Janie Squire,0,Barbara Randolph,24831,1956
9547,Guich Koock,2,TV Pitchman,24831,2001
7668,Eric Braeden,2,Swimming Double,24831,2005
12484,Joe Dante,2,Scuba Diver,24831,1984
1166,Amy Holden Jones,1,Hertz Clerk,24831,1961
21104,Phil Tippett,2,Scuba Diver,24831,1973
12907,John Sayles,2,Army Sentry,24831,1970
3258,Bradford Dillman,2,Paul Grogan,24831,1962
23865,Shannon Collins,0,Suzie Grogan,24831,1979
23952,Shawn Nelson,0,Whitney,24831,1957
22614,Roger Richman,0,David,24831,1966
18233,Michael Crawford,2,Goodbody,29048,1992
12816,John Lennon,2,Gripweed,29048,2005
22853,Roy Kinnear,2,Clapper,29048,1981
15533,Lee Montague,0,Transom,29048,1983
10861,Jack MacGowran,2,Juniper,29048,1990
18295,Michael Hordern,2,Grapple,29048,1970
24934,Susan Sarandon,1,Adele August,21349,1988
19315,Natalie Portman,1,Ann August,21349,1974
9864,Hart Bochner,2,Josh Spritzer,21349,1989
7186,Eileen Ryan,1,Lillian,21349,1975
21680,Ray Baker,2,Ted,21349,1987
12715,John Diehl,2,Jimmy,21349,1957
23949,Shawn Hatosy,2,Benny,21349,1972
3175,Bonnie Bedelia,1,Carol,21349,1972
8073,Faran Tahir,2,Hisham Badir,21349,2004
24069,Shishir Kurup,2,Hisham Badir (voice),21349,1979
7306,Elisabeth Moss,1,Rachel,21349,1989
12683,John Carroll Lynch,2,Jack Irwin,21349,1961
3981,Caroline Aaron,1,Gail Letterfine,21349,2002
23358,Sara Gilbert,1,Sylvie Cooper,9264,1993
6874,Drew Barrymore,1,Ivy,9264,1995
25903,Tom Skerritt,2,Darryl Cooper,9264,2001
4440,Cheryl Ladd,1,Georgie Cooper,9264,1969
15678,Leonardo DiCaprio,2,,9264,1989
249,Adrien Brody,2,Ray Diglovanni,124853,1987
7143,Edward James Olmos,2,Jaime A. Escalante,29154,1955
16190,Lou Diamond Phillips,2,Angel Guzman,29154,1993
22770,Rosanna DeSoto,1,Fabiola Escalante,29154,1958
1482,Andy García,2,Dr. Ramirez,29154,1970
12977,Johnny Depp,2,Ichabod Crane,2668,1957
10378,Ian McDiarmid,2,Dr. Lancaster,2668,1965
4710,Christina Ricci,1,Katrina Van Tassel,2668,1969
4052,Casper Van Dien,2,Brom Van Brunt,2668,1957
18276,Michael Gough,2,Notar Hardenbrook,2668,1961
4833,Christopher Walken,2,Hessian Horseman,2668,1973
16013,Lisa Marie,1,Lady Crane,2668,1994
24770,Steven Waddington,2,Kilian,2668,1959
4801,Christopher Lee,2,Burgomaster,2668,1982
18815,Miranda Richardson,1,Crone,2668,1974
18268,Michael Gambon,2,Baltus Van Tassel,2668,1976
11817,Jeffrey Jones,2,Reverend Steenwyck,2668,1988
22037,Richard Griffiths,2,Bürgermeister Phillipse,2668,1958
17454,Martin Landau,2,Peter Van Garrett,2668,1986
16827,Marc Pickering,2,Young Masbath,2668,1974
4908,Claire Skinner,1,Beth Killian,2668,1977
1036,Alun Armstrong,2,High Constable,2668,1961
12165,Jessica Oyelowo,1,Sarah,2668,1981
17328,Mark Spalding,0,Jonathan Masbath,2668,1990
20982,Peter Guinness,2,Lord Crane,2668,1984
26031,Tony Maudsley,2,Van Ripper,2668,1994
11283,Jamie Foreman,2,Constable,2668,1991
21127,Philip Martin Brown,0,Constable,2668,1961
22448,Robert Redford,2,Roy Hobbs,11393,1985
9271,Glenn Close,1,Iris Gaines,11393,1960
14616,Kim Basinger,1,Memo Paris,11393,1981
27088,Wilford Brimley,2,Pop Fisher,11393,1968
22342,Robert Duvall,2,Max Mercy,11393,1958
22025,Richard Farnsworth,2,Red Blow,11393,1961
2515,Barbara Hershey,1,Harriet Bird,11393,1970
22444,Robert Prosky,2,The Judge,11393,2003
18342,Michael Madsen,2,Bump Bailey,11393,1978
12490,Joe Don Baker,2,The Whammer,11393,1989
5829,Darren McGavin,2,Gus Sands,11393,1953
22333,Robert De Niro,2,Jack Walsh,9013,2005
4269,Charles Grodin,2,Jonathan Mardukas,9013,1972
27390,Yaphet Kotto,0,FBI Agent Alonzo Mosely,9013,1950
12638,John Ashton,2,Marvin Dorfler,9013,1981
6317,Dennis Farina,2,Jimmy Serrano,9013,1958
12515,Joe Pantoliano,2,Eddie Moscone,9013,1962
22028,Richard Foronjy,2,Tony Darvo,9013,2002
21109,Philip Baker Hall,2,Sidney,9013,1974
12154,Jessica Lange,1,Jewell Ivy,42087,1985
23184,Sam Shepard,2,Gil Ivy,42087,1982
27088,Wilford Brimley,2,Otis,42087,1991
17686,Matt Clark,2,Tom McMullen,42087,1981
22333,Robert De Niro,2,Walt Koontz,31582,1976
21136,Philip Seymour Hoffman,2,Rusty,31582,1993
2580,Barry Miller,2,Leonard Wilcox,31582,1981
4547,Chris Bauer,2,Jacko,31582,1976
24248,Skipp Sudduth,2,Tommy,31582,1995
23088,Saffron Burrows,0,Miss Julie,125520,2003
21024,Peter Mullan,2,Jean,125520,1978
16978,Maria Doyle Kennedy,1,Christine,125520,1981
12424,Joanna Page,1,Servant,125520,1960
7187,Eileen Walsh,1,Servant,125520,1955
25180,Tam Dean Burn,0,Servant,125520,1986
25770,Tobey Maguire,2,Jake Roedel,22267,1951
24246,Skeet Ulrich,2,Jack Bull Chiles,22267,2000
11829,Jeffrey Wright,2,Daniel Holt,22267,1998
12192,Jewel,1,Sue Lee Shelley,22267,1964
13113,Jonathan Rhys Meyers,2,Pitt Mackeson,22267,1968
12253,Jim Caviezel,2,Black John,22267,1952
24182,Simon Baker,2,George Clyde,22267,1967
25917,Tom Wilkinson,2,Orton Brown,22267,1964
12792,John Judd,2,Otto Roedel,22267,1984
6692,Don Shanks,0,George,22267,1968
17323,Mark Ruffalo,2,,22267,1960
11390,Janet McTeer,1,Mary jo Walker,55123,1999
14764,Kimberly J. Brown,1,Ava Walker,55123,1979
11929,Jennifer Paige,1,Nurse,55123,1986
7041,Eddie Murphy,2,Thomas Jefferson Johnson,10411,1997
15180,Lane Smith,2,Dick Dodge,10411,1999
24020,Sheryl Lee Ralph,1,Miss Loretta Hicks,10411,1999
12490,Joe Don Baker,2,Olaf Andersen,10411,1981
26623,Victoria Rowell,1,Celia Kirby,10411,1985
24913,Susan Forristal,1,Ellen Juba,10411,1982
25858,Tom Hanks,2,Sherman McCoy,9586,1957
3578,Bruce Willis,2,Peter Fallow,9586,1986
18034,Melanie Griffith,1,Maria Ruskin,9586,1957
14623,Kim Cattrall,1,Judy McCoy,9586,1967
23490,Saul Rubinek,2,Jed Kramer,9586,1999
19004,Morgan Freeman,2,Judge Leonard White,9586,1984
12768,John Hancock,2,Reverend Bacon,9586,2002
14523,Kevin Dunn,0,Tom Killian,9586,1973
5033,Clifton James,2,Albert Fox,9586,1984
16210,Louis Giambalvo,2,Ray Andruitti,9586,2002
2599,Barton Heyman,2,Det. Martin,9586,1998
19976,Norman Parker,2,Det. Goldberg,9586,1952
6721,Donald Moffat,2,Mr. McCoy,9586,1998
433,Alan King,2,Arthur Ruskin,9586,1996
8009,F. Murray Abraham,2,D.A. Abe Weiss,9586,1978
2834,Beth Broderick,1,Caroline Heftshank,9586,1984
15035,Kurt Fuller,2,Pollard Browning,9586,1963
14812,Kirsten Dunst,1,Campbell McCoy,9586,1977
154,Adam LeFevre,2,Rawlie Thorpe,9586,1956
22229,Rita Wilson,1,P.R. Woman,9586,1997
3786,Camryn Manheim,1,Poe Picketer,9586,2003
24913,Susan Forristal,1,Well Wisher,9586,1991
12461,Jodie Foster,1,Katie Chandler,32331,1998
17282,Mark Harmon,2,Billy Wyatt,32331,1965
9812,Harold Ramis,2,Alan Appleby,32331,1969
13116,Jonathan Silverman,2,Teenage Alan Appleby,32331,2005
27214,William McNamara,2,Teenage Billy Wyatt,32331,1952
12916,John Shea,2,Sam Wyatt,32331,1978
3046,Blair Brown,1,Ginny Wyatt,32331,1966
22052,Richard Jenkins,2,Hank Chandler,32331,1972
3539,Brooke Stacy Mills,1,Tennis Girl,32331,2005
21666,Raushanah Simmons,1,Woman Buying Coffee,32331,2002
4439,Cheryl Horne,1,Woman in Restroom,32331,1955
26751,Virginia Cassavetes,1,Legal Secretary,32331,1978
19190,Nancy De Mayo,1,Legal Secretary,32331,2005
3667,Buster Crabbe,0,Tarzan,76083,1957
13569,Julie Bishop,1,Mary Brooks (as Jaqueline Wells),76083,1999
7151,Edward Woods,2,Bob Hall (as Eddie Woods),76083,2001
21187,Philo McCullough,2,Jeff Herbert,76083,1965
6957,E. Alyn Warren,2,Dr. Brooks,76083,1963
18848,Mischa Auer,2,High Priest,76083,2001
17750,Matthew Betz,2,Nick,76083,1997
8414,Frank Lackteen,0,Abdul,76083,1987
3189,Bono,2,Bono,18161,1994
25499,The Edge,2,The Edge,18161,1972
0, Larry Mullen Jr.,2,Larry Mullen Jr.,18161,2005
124,Adam Clayton,0,Adam Clayton,18161,1995
15523,Lee Marvin,2,American Pilot,31681,1989
26082,Toshirō Mifune,2,Captain Tsuruhiko Kuroda,31681,1990
21576,Ralph Fiennes,2,Onegin,30237,1977
16056,Liv Tyler,1,Tatyana,30237,1960
25784,Toby Stephens,2,Lensky,30237,1989
15617,Lena Headey,1,Olga,30237,1958
17438,Martin Donovan,2,Prince Nikitin,30237,2000
19606,Nick Nolte,2,Vincent Webb,50116,1963
11770,Jeff Bridges,2,Lyle Carter,50116,2002
23915,Sharon Stone,1,Rosie,50116,1963
4102,Catherine Keener,1,Cecilia,50116,2001
483,Albert Finney,0,Simms,50116,1953
23949,Shawn Hatosy,2,Young Vinnie,50116,1986
6995,Ed Harris,2,Frank Shore,36773,1972
1792,Anne Heche,1,Roxanne,36773,1984
2136,Armin Mueller-Stahl,2,Erzbischof Werner,36773,1967
4271,Charles Haid,0,,36773,1988
14382,Ken James,0,,36773,1984
2543,Barbara Sukowa,1,Helen O’Regan,36773,1960
8469,Frankie Muniz,2,Willie Morris,17908,1970
6448,Diane Lane,1,Ellen Morris,17908,1995
14500,Kevin Bacon,2,Jack Morris,17908,1968
16447,Luke Wilson,2,Dink Jenkins,17908,1968
4233,Chaon Cross,0,Spectator,17908,1986
9832,Harry Connick Jr.,2,Narrator,17908,1967
12831,John Lynch,2,The Man,125317,2004
11770,Jeff Bridges,2,Terry Brogan,22160,1982
21489,Rachel Ward,1,Jessie Wyler,22160,1993
11262,James Woods,2,Jake Wise,22160,2002
695,Alex Karras,2,Hank Sully,22160,1956
11352,Jane Greer,1,Mrs. Wyler,22160,1958
22121,Richard Widmark,2,Ben Caxton,22160,1998
6765,Dorian Harewood,2,Tommy,22160,2000
25025,Swoosie Kurtz,1,Edie,22160,1976
23490,Saul Rubinek,2,Steve Kirsch,22160,1953
7498,Emilio Estevez,2,Sgt. Jack Colt,9644,1967
