movieID,title,Released,runtime,Popularity,keywords
15696,A Canterbury Tale,1944-08-21,124.0,1.77798,"england, suspense, wartime, canterbury"
19017,Dirty Mary Crazy Larry,1974-05-17,93.0,2.314337,"robbery, helicopter, mechanic, on the run"
42756,Angels Over Broadway,1940-10-02,79.0,1.164564,"con man, playwright, film noir"
37929,Fortress,1985-11-24,88.0,1.134903,"female nudity, based on novel, underground, kidnapping, cave, nudity, australia, elementary school, revenge, survival, teacher, school, skinny dipping, outback, australian outback, ozploitation"
9762,Step Up,2006-08-11,104.0,14.21769,"dancing, new love, dance, baltimore, art school, woman director"
14113,Zoom,2006-08-11,83.0,11.967444,"superhero, kids and family"
15049,Bon Cop Bad Cop,2006-07-06,116.0,5.397604,"canada, police, murder, killer, buddy cop"
86604,Tom Dick and Harry,1941-06-13,87.0,0.8313,"mechanic, salesman, car salesman"
21712,Mind Game,2004-08-07,103.0,3.586257,"new love, heaven, cruelty"
15414,Land of the Blind,2006-01-01,110.0,1.469243,"prisoner, revolution, dystopia, politician, government, terrorism, tyranny"
7859,Half Nelson,2006-08-11,107.0,12.155115,"date, ex-girlfriend, bicycle, crack, independent film"
16998,The Moustache,2005-05-15,87.0,5.54542,"hotel, based on novel, bath, joke, health, wife, marriage, conspiracy, escape, dinner, co-worker, anger, madness, photo, shave, moustache, mental, idea"
25645,Wing Chun,1994-03-24,93.0,2.01819,"kung fu, protection, bandit, childhood sweetheart"
58311,Executioners,1993-09-30,101.0,0.832443,
18672,The Legend of the Swordsman,1992-06-26,107.0,2.872173,wuxia
39776,Peking Opera Blues,1986-09-06,104.0,0.773614,
11559,Tideland,2005-09-09,120.0,6.796465,"sex, isolation, magic, addicted, fear, world, explosion, drug, illness, parents, imagination, lonely, hopeless, dolls"
31513,Good News,1947-12-26,93.0,0.793978,"musical, sport, american football hero"
10348,Thunderbolt,1995-09-08,108.0,4.542915,"car race, car mechanic, police, car garage"
26718,G-Men,1935-05-04,85.0,1.059075,"lawyer, g man"
1023,Adam's Apples,2005-04-15,94.0,6.044534,"neo-nazi, pastor, suppressed past, cynic, lie, parish, faith, satire, god, dark comedy, religion, church, alcoholic, apple, good and bad, religious humour"
59964,Cabin in the Sky,1943-04-09,98.0,1.233446,"angel, hell, prayer, shooting, singer, church, gambler"
71436,Tol'able David,1921-12-31,99.0,0.308298,silent film
2168,2:37,2006-05-26,91.0,6.558245,"suicide, rape, american football, sexuality, jealousy, secret, high school, anorexia, tragedy, school, student, teenager, pregnancy, drug, teen drama, peers, abuse"
10118,Material Girls,2006-08-18,97.0,4.581577,"sister sister relationship, wealth, family, woman director, riches to rags"
9788,Accepted,2006-08-18,93.0,7.06088,"hot dog costume, electro shock, fake school, strait jacket, croquet, sprinkler system"
14174,Lie with Me,2005-09-10,93.0,9.317941,"sex, nudity, seduction, unsimulated sex, lust, extramarital affair, voyeur, erotic movie, outgoing"
11689,Crime Busters,1977-04-01,110.0,9.351042,"crime fighter, harley davidson, police, police everyday life, police academy"
39797,Att stjäla en tjuv,1996-12-25,93.0,0.370968,
39749,Drömkåken,1993-10-29,97.0,0.382586,
14893,Shake It,2001-11-16,98.0,0.891316,"gay, infidelity, bisexuality, marriage, homosexuality, gay relationship, woman director"
33813,Born to Kill,1947-05-03,92.0,2.187318,"detective, foster sister"
1540,Heading South,2005-09-07,108.0,2.355532,passion
26502,Seven Men from Now,1956-08-04,78.0,2.511267,"sheriff, outlaw, wells fargo"
57840,Captain January,1936-04-24,77.0,2.033395,"boarding school, orphanage, lighthouse keeper   "
1491,The Illusionist,2006-08-18,110.0,11.494009,"magic, princess, love, rivalry, vienna austria, crown prince, duchess, supernatural power, childhood sweetheart, vienna"
34233,Adventures of Don Juan,1948-12-01,110.0,2.050167,don juan
33792,State of the Union,1948-04-30,124.0,1.927017,"love triangle, infidelity, politics, election, presidential candidate, american president, presidential campaign"
51601,San Quentin,1937-05-24,70.0,0.475803,san quentin
1165,The Queen,2006-09-15,103.0,7.904371,"upper class, loss of mother, great britain, sadness, queen, monarchy, paparazzi, prime minister, headline, oscar award, dying and death, queen elisabeth ii, prince charles, buckingham palace, royal family, lady diana spencer"
7291,36th Precinct,2004-11-24,111.0,12.727685,
9988,Beerfest,2006-08-25,110.0,7.481125,"germany, competition, prostitute, alcohol, beer, oktoberfest"
24115,How to Eat Fried Worms,2006-01-01,98.0,4.691574,
11652,Invincible,2006-08-25,105.0,9.794881,"american football, sports team, bad luck, advancement, sport"
13816,Idlewild,2006-08-25,121.0,1.747683,"mortician, tied to chair, song and dance, piano lesson, fisticuffs, talking to the dead, close-up"
34006,A Slight Case of Murder,1938-03-05,85.0,1.421327,"prohibition, beer, bootlegger, police, hooligan, organized crime, singapore, saratoga new york, argent, murder mystery"
22238,The Syrian Bride,2004-11-11,97.0,1.225592,"middle east, bride"
4913,"Sorry, Haters",2005-09-10,83.0,1.359754,"war on terror, suspense"
63848,The Ritz,1976-08-12,91.0,0.473585,"gay, based on play or musical, mistaken identity, mafia, gay bathhouse"
43006,My Geisha,1962-06-13,119.0,0.14668,geisha
19072,Blithe Spirit,1945-05-14,96.0,3.219717,"love triangle, married couple, exorcism, medium, murder, based on play or musical, trance, author, maid, widower, novelist, ghost, mystery writer, second wife, séance, first wife, late wife"
44892,The Music Box,1932-04-16,29.0,2.186467,"falling down stairs, piano player, workplace humor"
15265,The Red Balloon,1956-10-19,34.0,5.322608,"paris, balloon"
25599,Way Out West,1937-04-16,64.0,2.339021,laurel and hardy
11227,Angel-A,2005-12-21,91.0,5.512501,"paris, angel, seine"
29589,Green for Danger,1946-12-07,91.0,1.725261,"bomb, england, nurse, detective, scotland yard, operation, world war ii, narration, postman, police, party, woods, murder, eccentric, hospital, doctor"
33810,A Chump at Oxford,1940-02-16,63.0,3.007421,oxford
43841,Block-Heads,1938-08-18,57.0,1.440106,laurel and hardy
41937,The Icicle Thief,1989-02-16,90.0,0.02553,"commercial, satire, neorealism"
64499,Quinceañera,2006-06-05,90.0,0.584072,
24055,The Puffy Chair,2005-01-17,85.0,0.709745,mumblecore
14597,Lassie,2005-12-16,100.0,12.61454,"ritual, train ride, rescue, little girl, collie dog, lassie"
40769,Mutual Appreciation,2005-03-01,109.0,0.3671,"musician, romance, independent film, mumblecore"
9708,The Wicker Man,2006-09-01,102.0,9.423256,"california, island, airplane, limousine, car crash, allergy, bee"
14351,Crossover,2006-09-01,95.0,0.906143,"street gang, black people, sport, high school sports"
9813,The Quiet,2005-09-12,96.0,4.997751,"depression, christmas party, deaf-mute, daughter, high school sports, blood splatter, independent film, mother daughter relationship, incest, woman director"
27453,Sketches of Frank Gehry,2006-05-12,83.0,1.821956,
39382,Ivanhoe,1982-02-23,137.0,1.049948,middle ages
271,Ronja Robbersdaughter,1984-12-20,126.0,5.135373,"runaway, in love with enemy, becoming an adult, robber, castle, daughter, forest, friendship, hostility, fairy-tale figure, mother daughter relationship, child"
35327,Framed,1988-02-25,101.0,1.385902,"prison, police, exploding building, junkyard, drug, secret passageway, prison laundry room, secret entrance"
49940,Breaking Out,1999-02-19,105.0,1.371217,"prison, theater, escape plan"
22471,Yrrol,1994-10-28,88.0,1.103116,
1116,The Wind That Shakes the Barley,2006-06-23,124.0,6.752524,"london england, brother brother relationship, england, civil war, resistance, guerrilla, underground, opression, traitor, mercenary, independence, british army, dublin, irish civil war, peace, weapon, rural setting, irish republican army, ireland, colonialism"
29966,Blood on the Moon,1948-11-09,88.0,1.033927,"daughter, ranchers, homesteaders"
43231,Le Notti Bianche,1957-07-06,101.0,2.69067,"italy, dance, love, unrequited love, older man younger woman relationship, city, foreign language adaptation, modern day adaptation, dostoevsky, lonely"
41508,Fateless,2005-02-10,140.0,5.824746,"budapest, hungary, concentration camp, world war ii"
61564,The Bravados,1958-06-25,98.0,2.759182,
50070,The Sign of the Cross,1932-11-30,124.0,1.166429,"arena, ancient rome, christian, empress, nero"
37628,The Criminal Life of Archibaldo de la Cruz,1955-01-01,89.0,1.054443,"childhood memory, surrealism, dark comedy, wedding, car accident, older man younger woman relationship, violence, nonlinear timeline, suicide note, reference to joan of arc, dress shop, american tourist"
55343,Overlord,1975-07-01,83.0,3.751877,d-day
5072,Severance,2006-05-19,96.0,9.632547,"will to survive, killer, forced retirement, defence company, jump the shark, team building"
2566,Time to Leave,2005-05-16,85.0,3.333665,"paris, sea, waitress, brother sister relationship, grandmother grandson relationship, impotence, roadhouse, menage a trois, tumor, fashion photographer, cancer, homosexuality, fear of dying"
1249,Hollywoodland,2006-08-31,126.0,7.464981,"detective, jealousy, dying and death, deceived wife, lovers, investigation, observer, super powers"
9954,The Covenant,2006-09-08,97.0,12.72212,"magic, male friendship, college, supernatural powers, teenager"
43829,Jesse James,1939-01-14,106.0,9.067078,"bank, jesse james, train, railroad, farmer"
171771,The Scar,2013-03-03,90.0,0.025665,
7511,The Last Kiss,2006-09-10,115.0,9.996541,"sex, architect, striptease, deceived wife, stripper, wedding, pregnancy, celebration"
32687,Gabrielle,2005-01-01,90.0,1.129631,
14057,Trust the Man,2005-09-01,103.0,10.184628,independent film
13075,Sherrybaby,2006-09-08,96.0,3.319349,"independent film, mother daughter relationship, woman director"
24916,Bio Zombie,1998-06-11,94.0,0.870092,"shopping mall, chase scence, zombie"
7512,Idiocracy,2006-09-01,84.0,12.130803,"prostitute, capitalism, usa president, arena, congress, future, human experimentation, dystopia, army, stupidity, hibernation, dark comedy, social satire, brainwashing, surveillance, u.s. congress, dystopic future, mass media"
1776,Jesus Camp,2006-09-15,87.0,4.886956,"christianity, religious education, summer camp, god, independent film, conservatism, church, evangelical christianity, belief in god, right wing, religious fundamentalism, indoctrination, woman director"
1963,The Bow,2005-05-12,89.0,2.717261,"age difference, wife husband relationship, boat, little girl, south korea"
58905,The Crusades,1935-08-21,125.0,0.456739,"crusade, historical figure"
10846,The Tiger and the Snow,2005-10-14,114.0,5.524817,"medicine, professor for literature, bagdad, poet, iraq, autorin, falling in love, illness"
32969,Pretty Poison,1968-07-18,89.0,1.916337,"cia, based on novel, cheerleader, murder, mother daughter relationship, excitement, student, parole, arsonist, parole officer"
1381,The Fountain,2006-09-06,96.0,11.577121,
15097,Fear City: A Family-Style Comedy,1994-03-09,93.0,7.985398,"france, film festivals, serial killer"
34068,Assassin(s),1997-04-30,128.0,2.499591,
43837,Union Pacific,1939-05-05,135.0,1.378422,
15374,A Boy Named Charlie Brown,1969-12-04,86.0,1.852328,peanuts
15242,"Snoopy, Come Home",1972-09-08,81.0,1.811747,
125759,A Soldier's Sweetheart,1998-06-09,112.0,0.053375,
300,The Science of Sleep,2006-02-11,105.0,10.603991,"paris, date, mexico, sex, jealousy, dream, subconsciousness, magic, nudity, nightmare, cloud, love, travel, escape, art, imagination, insecure"
31148,City for Conquest,1940-09-21,104.0,1.461503,"new york, dancing, composer, blindness and impaired vision, boxing match, truck driver, audience, carnegie hall"
16411,Initial D,2005-05-12,107.0,4.331811,"car race, future, young prostitute, chinese, alcoholic, tofu"
44046,Wicked,1998-01-17,88.0,2.045542,"detective, jealousy, seduction, suspect, mystery, independent film, teenager, death"
52859,The Long Voyage Home,1940-11-11,105.0,5.72178,"combat, machine gun, freighter"
76117,Not as a Stranger,1955-07-01,135.0,0.294175,
9676,The Black Dahlia,2006-09-15,121.0,6.506572,"pornography, observer, los angeles, murder hunt"
6948,The Woods,2006-09-25,91.0,3.601261,"monster, forest, disappearance"
15213,Everyone's Hero,2006-09-15,88.0,5.787334,"baseball bat, sport, theft, new york yankees"
9766,Gridiron Gang,2006-09-15,125.0,5.025475,"competition, prisoner, probation assistant , sport, violence, american football player"
32761,The Seventh Continent,1989-05-19,107.0,5.694032,continents
12249,Aaltra,2004-01-29,92.0,0.692062,"belgium, wheelchair user   , love-hate relationship, motor sport, finland"
34127,Wonder Man,1945-01-01,98.0,2.395994,"dance, comedian, musical, possession, murder, twins, hoodlum"
390,Lisbon Story,1994-12-16,100.0,1.218279,"upper class, city portrait, film business, film making, famous score, lisbon, life planning, camera, car journey, car breakdown, independent film, amusement park"
66487,Streamers,1983-01-01,118.0,0.225313,independent film
1595,Land of Plenty,2004-09-10,123.0,1.824186,"new york, vietnam veteran, terrorist, homeless person, loss of family, paranoia, vietnam war, war on terror, tel aviv, independent film, teacher, los angeles, xenophobia, agent orange"
1622,Lemming,2005-05-11,130.0,2.753316,"suicide, prostitute, wife husband relationship, summer residence, confidence, housewife, engineer, murder, suburb, extramarital affair, boundary violations, psychological, manipulativeness"
15742,Taxidermia,2006-08-23,91.0,5.141933,"masochism, taxidermy, unsimulated sex, vomiting, black comedy"
161277,Flight from Death: The Quest for Immortality,2003-01-01,0.0,0.296731,
43410,Yuva,2004-05-22,161.0,0.507051,bollywood
5726,Mondo Topless,1966-11-17,60.0,1.075191,"female nudity, san francisco, erotic movie"
1666,The Bridge,2006-10-27,93.0,3.800868,"suicide, san francisco, suicide attempt, dying and death, jumping"
5721,Vixen!,1968-10-15,70.0,1.310245,"female nudity, sex, adultery, jealousy, fishing, shower, seattle, impotence, pilot, friendship, satire, independent film, motorcycle, taboo, female homosexuality, exploitation film, incest, softcore, cuckold, communism, bisexual woman, neglected wife, sexually aggressive woman, erotica"
41758,Empire Falls,2005-05-28,197.0,5.234659,
51079,Piccadilly,1929-02-01,92.0,0.807057,"jealousy, nightclub, murder, chinese, court trial"
43122,The Private Life of Henry VIII,1933-08-17,97.0,3.491337,"biography, henry viii"
1579,Apocalypto,2006-12-07,139.0,7.735233,"loss of family, solar eclipse, slavery, jaguar, village, maya civilization, forest, tribe, human sacrifice, central america, maya, ancient civilization, yucatec maya language"
119907,Household Saints,1993-09-15,124.0,0.055173,woman director
65488,Raintree County,1957-12-20,168.0,2.607994,"love triangle, civil war, love, 19th century"
9664,Flyboys,2006-09-22,140.0,5.460942,"world war i, biplane"
12094,Jackass Number Two,2006-09-22,95.0,7.915368,"wound, disgust, pain, stunts, stuntman, stupidity, bulle, shocking"
1717,All the King's Men,2006-09-10,125.0,7.991168,"corruption, journalist, based on novel, blackmail, manipulation, bodyguard, louisiana, scandal, power, governor, politics, tragedy, mistress, aristocrat"
15624,Conversations with Other Women,2006-06-07,84.0,2.333661,"dialogue, talking, bridesmaid, wedding reception, wedding, dialogue driven"
15997,The Land Before Time II: The Great Valley Adventure,1994-12-12,73.0,8.98856,"tyrannosaurus rex, triceratops, brontosaurus, spinosaurus, dinosaur"
47190,Father Sergius,1918-05-14,112.0,0.041727,
2753,The Assault,1986-02-06,124.0,1.899468,"destruction of a civilization, world war ii, famine, postwar period, nazi germany, gestapo"
